business_day,trips_count,monday,tuesday,wednesday,thursday,friday,saturday,sunday,public_holiday,school_holiday,season_winter,season_spring,season_summer,season_autumn,zerotosix,sixtotwelve,twelvetoeighteen,eighteentozero,rain,fog,snow,cloudy,partly_cloudy,clear,avg_temp,avg_windspeed,avg_humidity,avg_visibility,num_row
2014-06-01,16373,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,23.9,9.72,23.97,16.0,552
2014-06-02,624,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,17.28,10.5,40.86,16.0,553
2014-06-02,10279,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,18.95,6.63,47.2,16.0,554
2014-06-02,11191,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24.67,10.12,46.05,16.0,555
2014-06-02,12425,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,25.32,12.23,37.8,16.0,556
2014-06-03,686,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21.27,10.25,55.18,16.0,557
2014-06-03,5348,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,20.93,7.1,88.08,10.1,558
2014-06-03,11701,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,28.68,12.62,47.25,14.88,559
2014-06-03,11766,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,22.95,4.93,57.2,15.25,560
2014-06-04,777,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,18.48,3.47,87.33,10.15,561
2014-06-04,11246,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,22.52,6.45,67.12,13.8,562
2014-06-04,11316,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,20.18,10.93,76.52,11.3,563
2014-06-04,12729,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25.56,5.04,55.17,15.56,564
2014-06-05,538,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,18.43,8.22,89.98,7.27,565
2014-06-05,2405,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,17.33,14.1,91.31,3.35,566
2014-06-05,10760,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21.97,14.7,42.24,16.0,567
2014-06-05,10916,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,22.8,13.17,56.45,16.0,568
2014-06-06,1034,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,17.78,12.07,53.87,16.0,569
2014-06-06,9984,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21.03,9.93,47.45,16.0,570
2014-06-06,11465,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,16.5,13.8,59.71,16.0,571
2014-06-06,15236,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,22.44,8.12,42.72,16.0,572
2014-06-07,1357,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,18.38,5.92,58.32,16.0,573
2014-06-07,6479,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,18.9,5.48,59.76,16.0,574
2014-06-07,8294,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25.06,6.52,40.16,16.0,575
2014-06-07,15074,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,25.77,5.2,38.48,16.0,576
2014-06-08,1622,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21.2,3.73,57.14,16.0,577
2014-06-08,5650,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,20.63,0.67,63.27,16.0,578
2014-06-08,7929,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23.87,13.23,45.62,16.0,579
2014-06-08,14961,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,28.58,8.22,33.01,16.0,580
2014-06-09,509,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,22.6,9.7,46.42,16.0,581
2014-06-09,1489,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,17.15,8.1,92.27,3.28,582
2014-06-09,8108,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,18.38,11.55,90.17,7.07,583
2014-06-09,8505,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,19.63,7.45,89.08,6.33,584
2014-06-10,629,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,18.22,5.9,90.94,8.13,585
2014-06-10,10265,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,19.46,5.36,88.86,4.66,586
2014-06-10,10705,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,21.73,7.07,83.47,12.27,587
2014-06-10,11836,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,22.57,9.25,78.35,11.63,588
2014-06-11,667,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,19.58,15.55,86.05,13.77,589
2014-06-11,8353,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,16.73,13.1,82.76,12.57,590
2014-06-11,10208,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,18.28,11.63,73.77,16.0,591
2014-06-11,11320,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,19.25,11.9,70.67,16.0,592
2014-06-12,717,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,16.27,10.72,83.67,12.93,593
2014-06-12,8448,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,16.1,8.98,91.08,5.5,594
2014-06-12,9122,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,21.5,10.86,83.99,13.78,595
2014-06-12,10797,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,19.33,11.07,82.23,10.35,596
2014-06-13,480,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,18.76,8.04,94.36,3.16,597
2014-06-13,2352,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,20.53,5.43,90.31,7.37,598
2014-06-13,3975,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,17.92,8.98,94.64,3.46,599
2014-06-13,11501,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,24.07,9.4,74.41,13.3,600
2014-06-14,960,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,20.28,4.54,90.75,6.74,601
2014-06-14,6271,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,20.64,9.46,73.81,16.0,602
2014-06-14,6683,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16.9,13.2,54.84,16.0,603
2014-06-14,14503,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,22.08,18.68,49.16,16.0,604
2014-06-15,1098,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,15.98,8.38,66.51,16.0,605
2014-06-15,5305,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,17.68,10.94,61.68,16.0,606
2014-06-15,8002,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23.1,7.5,48.5,16.0,607
2014-06-15,13977,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,24.34,12.8,43.53,16.0,608
2014-06-16,708,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,19.75,0.23,65.51,16.0,609
2014-06-16,10165,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,20.63,4.4,66.03,16.0,610
2014-06-16,11101,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22.5,14.37,53.72,16.0,611
2014-06-16,12958,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,26.05,9.73,42.12,16.0,612
2014-06-17,758,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,21.9,6.5,66.68,16.0,613
2014-06-17,11016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,28.04,8.74,57.14,14.82,614
2014-06-17,11219,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,23.44,6.56,65.82,14.08,615
2014-06-17,12104,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,29.9,7.44,49.6,14.36,616
2014-06-18,828,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,27.3,16.18,61.42,14.77,617
2014-06-18,11240,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,27.7,20.3,52.41,15.5,618
2014-06-18,11720,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,30.12,13.93,41.68,16.0,619
2014-06-18,11743,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,28.23,6.97,43.48,16.0,620
2014-06-19,932,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,23.7,2.25,64.37,16.0,621
2014-06-19,10066,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,21.4,12.93,72.73,16.0,622
2014-06-19,10351,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,22.83,5.93,70.09,16.0,623
2014-06-19,10375,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23.82,7.63,68.85,15.08,624
2014-06-20,1013,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,20.2,8.43,61.43,15.63,625
2014-06-20,9137,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,24.18,9.53,30.48,16.0,626
2014-06-20,10648,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,18.77,6.77,51.4,16.0,627
2014-06-20,13607,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25.42,11.48,30.42,16.0,628
2014-06-21,1275,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,18.3,17.53,51.22,16.0,629
2014-06-21,6405,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,18.87,11.67,52.51,16.0,630
2014-06-21,8217,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21.12,7.84,47.43,16.0,631
2014-06-21,14391,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,23.85,8.75,38.92,16.0,632
2014-06-22,1471,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,18.63,1.3,68.73,16.0,633
2014-06-22,5305,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,18.67,6.73,75.41,16.0,634
2014-06-22,7629,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21.84,5.92,49.46,16.0,635
2014-06-22,15012,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,24.16,5.5,44.26,16.0,636
2014-06-23,689,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,19.83,4.78,62.3,16.0,637
2014-06-23,9842,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,21.9,3.07,58.67,16.0,638
2014-06-23,10792,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,22.86,12.66,54.53,16.0,639
2014-06-23,11257,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25.47,15.12,46.82,16.0,640
2014-06-24,777,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,20.9,9.28,63.8,16.0,641
2014-06-24,11447,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,21.85,9.55,64.09,16.0,642
2014-06-24,11581,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22.93,17.72,61.64,16.0,643
2014-06-24,12092,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,26.2,10.87,52.87,16.0,644
2014-06-25,807,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21.9,9.63,67.75,16.0,645
2014-06-25,10563,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,24.94,12.52,78.25,14.22,646
2014-06-25,11033,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,22.52,9.38,84.14,12.94,647
2014-06-25,11937,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,27.65,14.55,66.24,15.13,648
2014-06-26,560,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,22.13,6.58,91.74,11.95,649
2014-06-26,11029,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26.86,11.24,56.37,16.0,650
2014-06-26,11252,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,23.8,6.28,77.17,14.53,651
2014-06-26,12005,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,27.92,7.17,57.32,16.0,652
2014-06-27,1133,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,21.45,8.88,77.25,16.0,653
2014-06-27,9710,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22.56,10.42,56.7,16.0,654
2014-06-27,10502,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,23.0,8.97,63.37,16.0,655
2014-06-27,14478,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,26.43,7.15,47.88,16.0,656
2014-06-28,1466,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,20.25,2.75,63.78,16.0,657
2014-06-28,6243,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,22.7,5.62,55.25,16.0,658
2014-06-28,7877,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23.64,8.68,52.93,16.0,659
2014-06-28,12921,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,28.9,7.62,32.74,16.0,660
2014-06-29,1566,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21.44,5.94,54.65,16.0,661
2014-06-29,5385,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,23.43,3.88,57.04,16.0,662
2014-06-29,8150,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22.97,6.27,45.35,16.0,663
2014-06-29,12885,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,26.75,13.88,47.17,16.0,664
2014-06-30,790,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21.42,6.42,60.56,16.0,665
2014-06-30,9858,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,23.38,8.04,69.85,16.0,666
2014-06-30,11458,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,28.0,15.8,51.73,16.0,667
2014-06-30,11491,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24.95,7.95,65.86,16.0,668
2014-07-01,799,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,23.53,10.47,69.55,16.0,669
2014-07-01,10956,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,23.13,9.83,77.48,16.0,670
2014-07-01,11250,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,30.0,13.42,58.24,16.0,671
2014-07-01,11849,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,28.08,12.9,61.47,16.0,672
2014-07-02,879,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,25.76,10.76,65.75,16.0,673
2014-07-02,3796,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,23.55,9.75,90.53,7.27,674
2014-07-02,10492,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,27.33,3.6,70.3,15.25,675
2014-07-02,11415,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,31.25,17.23,57.51,14.5,676
2014-07-03,646,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,23.1,2.38,89.93,11.6,677
2014-07-03,4373,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,21.97,10.2,90.51,5.93,678
2014-07-03,9328,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,25.1,1.48,84.85,10.6,679
2014-07-03,13240,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,29.33,11.17,66.74,12.93,680
2014-07-04,810,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,21.8,1.4,92.77,8.27,681
2014-07-04,3221,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19.68,14.96,84.74,11.38,682
2014-07-04,3998,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,21.77,9.3,86.28,12.1,683
2014-07-04,5583,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,20.55,18.55,55.3,16.0,684
2014-07-05,926,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,18.67,16.85,55.08,16.0,685
2014-07-05,4371,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,19.65,16.3,52.72,16.0,686
2014-07-05,6840,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,25.62,14.03,35.49,16.0,687
2014-07-05,10776,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25.23,14.8,36.5,16.0,688
2014-07-06,1075,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21.92,11.32,49.66,16.0,689
2014-07-06,4239,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,22.15,4.22,50.66,16.0,690
2014-07-06,6704,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,27.28,14.94,38.86,16.0,691
2014-07-06,11804,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,28.65,15.92,35.36,16.0,692
2014-07-07,636,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,23.0,14.63,64.71,16.0,693
2014-07-07,9401,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,25.57,9.43,60.08,15.0,694
2014-07-07,10843,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,31.1,15.93,44.47,14.88,695
2014-07-07,10983,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,30.13,16.42,44.38,15.25,696
2014-07-08,600,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,23.73,10.17,75.76,13.1,697
2014-07-08,10473,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,26.23,9.85,69.44,12.68,698
2014-07-08,10667,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,31.68,13.8,47.53,14.15,699
2014-07-08,10973,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,28.44,16.48,59.77,14.36,700
2014-07-09,722,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,23.14,14.98,73.44,16.0,701
2014-07-09,11111,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,28.98,13.23,49.63,15.75,702
2014-07-09,11229,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,24.5,8.85,65.11,16.0,703
2014-07-09,11364,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,26.26,8.44,65.1,15.4,704
2014-07-10,888,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,23.37,2.28,65.84,16.0,705
2014-07-10,11135,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,22.48,9.75,69.81,16.0,706
2014-07-10,11780,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,23.65,2.25,65.16,16.0,707
2014-07-10,12485,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,27.2,8.37,50.15,16.0,708
2014-07-11,1070,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,22.9,5.33,68.11,16.0,709
2014-07-11,9535,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22.73,3.13,68.72,16.0,710
2014-07-11,10794,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,23.4,10.73,50.15,16.0,711
2014-07-11,13601,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,28.23,10.7,37.62,16.0,712
2014-07-12,1307,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,22.0,3.67,70.84,16.0,713
2014-07-12,6067,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,24.18,4.82,62.23,14.78,714
2014-07-12,8293,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24.9,12.6,55.04,16.0,715
2014-07-12,13051,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,28.6,10.33,46.79,16.0,716
2014-07-13,1527,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,22.9,9.32,66.63,16.0,717
2014-07-13,4408,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,22.37,8.2,77.92,15.5,718
2014-07-13,7637,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25.7,11.37,74.87,14.15,719
2014-07-13,11297,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,26.78,13.9,67.97,14.5,720
2014-07-14,360,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,22.92,14.88,88.89,16.0,721
2014-07-14,5161,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,23.88,8.86,89.87,6.88,722
2014-07-14,9330,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,22.37,10.47,93.2,16.0,723
2014-07-14,10974,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,26.75,3.48,73.8,12.13,724
2014-07-15,531,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,22.92,8.45,92.64,10.13,725
2014-07-15,3779,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,22.78,6.75,92.61,6.17,726
2014-07-15,8034,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,23.37,6.47,92.36,6.17,727
2014-07-15,10619,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,25.25,5.58,82.85,11.57,728
2014-07-16,683,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,22.0,4.97,93.6,7.55,729
2014-07-16,9907,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,21.38,10.37,82.79,13.42,730
2014-07-16,12118,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,24.92,4.72,53.05,16.0,731
2014-07-16,12683,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25.05,7.92,46.74,16.0,732
2014-07-17,1001,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,21.87,6.75,57.31,16.0,733
2014-07-17,11867,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,21.72,7.5,55.73,16.0,734
2014-07-17,12781,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,24.08,10.48,43.88,16.0,735
2014-07-17,12970,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25.45,5.05,47.17,16.0,736
2014-07-18,1133,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,20.48,5.4,63.1,16.0,737
2014-07-18,9624,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,24.2,10.85,42.54,16.0,738
